-74.04798602,4.74191284,486.3594657,443.2623227,85,2102,Calle 161,1003277.151,1016072.171,Calle 160,Autonorte,4,1,0,0,SENCILLA,NO,4.74154193,-74.04796835,{E22D76E1-AD02-4B5C-A9A0-A94B25CFA17E}
-74.07869913,4.64539603,391.5020912,239.7294095,86,7106,Campín,999856.8749,1005225.951,Kr 30 Cl 53,NQS,2,2,0,0,SENCILLA,NO,4.64345924,-74.07879784,{445F1CE8-B98A-4725-B031-3048083696D0}
-74.09904759,4.646880888,328.6559067,242.8606514,87,6103,CAN,997622.8152,1005586.496,Carrera 60,Calle 26,4,1,0,0,SENCILLA,NO,4.64671936,-74.09893248,{E3338C7F-91F0-4BE6-9F90-523E8DA822C4}
-74.09427889,4.746815064,343.3840227,453.6000447,88,3000,Portal de Suba,997919.9819,1016624.407,Av Suba Av C. Cali,Suba,0,0,1,324,CABECERA,SI,4.74653621,-74.09625691,{BF42203F-70AF-4AE5-BFE5-08976E348468}
-74.09939841,4.582963683,327.5723905,108.073199,89,9105,Fucha,997622.4593,998565.3976,Calle 13 Sur - Calle 16 Su,Caracas,2,1,0,0,SENCILLA,NO,4.58322682,-74.09893378,{2CA9EDF4-3BB3-4E74-BF2A-63EBBE45227F}
-74.09492737,4.604178775,341.3812103,152.8112029,90,7201,Guatoque - Veraguas,998074.7273,1000877.439,Carrera 27,Calle 6,4,2,0,0,SENCILLA,NO,4.60413498,-74.09485855,{A489F4EF-088A-4462-A1BE-ACB59914D2F7}
-74.08876449,4.599782614,360.4152434,143.5406574,91,7200,Tygua - San José,998755.2738,1000395.393,Carrera 18,Calle 6,4,2,0,0,SENCILLA,NO,4.59977591,-74.08872537,{10D6F9F8-1003-4279-BBF1-EAA9282DA86F}
-74.0647044,4.680501209,434.7247715,313.75858,92,3013,Rionegro,1001378.199,1009242.535,Av Suba Cl 87,Suba,2,1,0,0,SENCILLA,NO,4.67978148,-74.06508621,{1DAA7BB9-83D8-4561-ABD5-372DBAF13A54}
-74.12183395,4.557059437,258.2803024,53.44678979,93,9001,Molinos,995092.4931,995646.7057,Carrera 9A,Caracas,2,2,0,0,INTERMEDIA,NO,4.55683171,-74.12173166,{4FE45D49-6BE2-4C75-BF72-2F1B38E07FB8}
-74.13422505,4.630113397,220.0103966,207.5016676,94,5102,AV. Américas - AV. Boyacá,993666.2807,1003768.094,Av. Americas -Carrera 71,Americas,4,1,1,32,SENCILLA,SI,4.6302734,-74.13458973,{2290848C-C45F-4970-89CC-E674B4C1FEFF}
-74.19953048,4.588977404,18.31472513,120.7548253,95,7504,Terreros - Hospital C.V,986682.3145,999319.043,soacha,Soacha,3,1,0,0,SENCILLA,NO,4.59003235,-74.19752499,{80FAA28D-6266-4339-9F68-A76185AC74BD}
-74.19313846,4.592179188,38.05644939,127.506689,96,7505,Leon XIII,987143.0933,999538.3608,soacha,Soacha,2,1,0,0,SENCILLA,NO,4.59201635,-74.19337284,{8E12BE0F-9C5E-444C-96EF-C56B5FFC57E3}
-74.09048002,4.613014851,355.1168281,171.4445618,97,12003,Ricaurte - CL 13,998603.7253,1001839.824,calle 13 - carrera 28,Americas,3,2,0,0,INTERCAMBIO,NO,4.61283803,-74.09009135,{8D780C88-011A-4CB8-AA79-1479FC75D665}
-74.08431921,4.590190144,374.1444917,123.3122297,98,10010,San Bernardo,999197.1273,999253.2912,Kra 10- Cl1b  sur,Cr 7-10,2,2,0,0,SENCILLA,NO,4.58944781,-74.08474329,{7DBC35DE-DF1A-44A6-A3B3-6AC8F001DEFB}
-74.12139545,4.681604303,259.6345969,316.084764,99,6000,Portal El Dorado,995175.7603,1009392.694,carrera 87,Calle 26,0,0,1,532,CABECERA,SI,4.68113815,-74.12098887,{999E329E-5268-481F-9E7D-FEFF2574EFF5}
-74.13541846,4.568335771,216.3245682,77.22612035,100,8001,Parque,993632.1881,996928.022,Calle 55 Sur,Tunal,2,1,0,0,SENCILLA,NO,4.56841787,-74.13489203,{46E55664-21AB-45E3-A5BF-1A4AA046AB3D}
-74.1087256,4.70674385,298.7653834,369.0985894,101,4001,Quirigua,996558.5921,1012201.483,Carrera 94,Calle 80,1,1,0,0,SENCILLA,NO,4.70653892,-74.10852651,{481C88EC-6EB2-459E-806C-A54CCB7274D4}
-74.12386901,4.560224917,251.9950019,60.12209757,103,9002,Consuelo,994858.8081,996015.7346,Carrera 11A - Carrera 10C,Caracas,2,1,0,0,SENCILLA,NO,4.56016875,-74.12383771,{85A3546C-37B5-48A3-9790-92866B24B1A6}
-74.14740798,4.595096306,179.2949523,133.6582561,105,7003,Sevillana,992214.2724,999900.609,Sevillana,NQS,2,1,0,0,SENCILLA,NO,4.59529816,-74.14767232,{8D16D427-FA89-4F64-B851-8D5B0F84625D}
-74.20546046,4.585982827,0,114.4399138,107,7503,San Mateo,985675.7338,998810.4324,soacha,Soacha,3,1,1,650,INTERMEDIA,SI,4.58543136,-74.20659531,{40A885D0-9850-4678-A008-B56EB0D73388}
-74.08042807,4.602873973,386.1622556,150.0596598,108,9110,AV. Jiménez - Caracas,999645.5644,1000670.288,Calle 13 - Calle 11,Caracas,4,2,0,0,INTERCAMBIO,NO,4.6022619,-74.0807021,{89BE8082-2372-4E12-B223-1D2A3F6FC080}
-74.07468354,4.611694618,403.904218,168.6604777,109,9113,Calle 22,1000342.879,1001761.512,Calle 24 - Calle 22,Caracas,3,2,0,0,SENCILLA,NO,4.61212995,-74.07441784,{190EB03C-7FEE-4E71-926B-9B51DA5BD0D7}
-74.08352729,4.630879773,376.5903361,209.1177873,110,6107,Ciudad Universitaria,999393.5978,1003760.184,carrera 34,Calle 26,2,2,0,0,SENCILLA,NO,4.63020415,-74.08297304,{0446EC28-06B3-460B-8DF5-D4DFA1A876F0}
-74.08671226,4.609817991,366.7535594,164.7030797,111,12004,San Fason Carrera 22,998978.6699,1001505.857,Av. Americas -Carrera 22,Americas,2,2,0,0,SENCILLA,NO,4.60981799,-74.08671226,{84719452-A45A-4E7E-ACE6-CA0CD7D7074F}
-74.06869106,4.626897111,422.4119992,200.7192218,112,9116,AV. 39,1001028.517,1003582.032,Avenida 39 - Avenida Calle,Caracas,3,2,0,0,SENCILLA,NO,4.62859306,-74.06823856,{3C0DFD75-3DC0-4C10-9525-5736C91FE4BF}
-74.07834591,4.650038523,392.5930195,249.5194155,113,7105,Movistar Arena,999913.9129,1005985.763,Kr 30 Cl 57,NQS,2,1,0,0,SENCILLA,NO,4.65033029,-74.07828379,{A7ECB823-B0D9-4F28-A525-8FF068F2F0AD}
-74.06561783,4.690398303,431.9036445,334.6293925,114,3011,Suba - Calle 100,1001343.234,1010376.006,Av Suba Cl 100,Suba,2,1,0,0,SENCILLA,NO,4.69003157,-74.06540117,{663B05BA-6336-4904-BAB0-A035BEA12347}
-74.08383764,4.59812707,375.6318142,140.0494765,115,9109,Tercer Milenio,999298.4544,1000198.769,Calle 8 - Calle 6,Caracas,3,2,0,0,SENCILLA,NO,4.59799788,-74.08383022,{A099F86F-24C0-470F-851A-BFCA12ACD497}
-74.11867306,4.628532378,268.0426791,204.1676431,116,5105,Pradera,995390.512,1003582.409,Av. Americas -Carrera 64,Americas,4,1,1,32,SENCILLA,SI,4.62859531,-74.11905023,{D74712F7-F1A7-4A56-A6F4-A0063A4C42E1}
-74.11437708,4.576795751,281.3108097,95.06637337,117,9101,Quiroga,995923.9194,997850.5599,Calle 31 Sur - Calle 32 Su,Caracas,2,1,0,0,SENCILLA,NO,4.57676184,-74.11424032,{77F1542D-3F79-46C2-89AB-CBB898B03F87}
-74.0818916,4.605430982,381.6421363,155.4518336,118,14001,De La Sabana,999444.8307,1001086.412,Calle 13 - Carrera 16,Americas,2,2,0,0,SENCILLA,NO,4.60602494,-74.08251114,{9E9696B3-C459-4958-9D52-95BAA2CF6361}
-74.10875996,4.66195235,298.6592643,274.6430784,119,6100,AV. Rojas,996494.6373,1007326.501,Calle 26-Carrera 69 d,Calle 26,6,1,1,104,SENCILLA,SI,4.66245401,-74.10910097,{82E1D335-0D68-4385-963A-566FC11D0514}
-74.08711277,4.693952055,365.5165633,342.1234813,121,4102,AV. Boyacá,998948.3242,1010803.968,Transversal 69 B,Calle 80,1,1,0,0,SENCILLA,NO,4.69390171,-74.08698686,{EC3ABE0F-AA5B-432A-838A-8F291CB63748}
